관리번호,성명,생년월일,사망년월일,성별,본적(대),본적(중),운동계열,포상년도,훈격(대분류),훈격(소분류),훈장전수여부,외국인여부
7627,김성오,1901-06-18,1986-10-25,남,제주도,기타,국내항일,2005,건국훈장,애족장,전수,N
7631,박종호,1890-11-27,1967-03-22,남,충청남도,대전,3.1운동,1993,건국훈장,애족장,전수,N
7633,박명렬,1912-07-28,2003-10-19,남,충청남도,공주,학생운동,1993,포장,건국포장,전수,N
7634,하성구,1893-05-25,1943-04-13,남,제주도,제주,국내항일,1993,건국훈장,애족장,전수,N
7635,김중현,1914-07-20,1974-08-20,남,제주도,제주,국내항일,1993,건국훈장,애족장,전수,N
7636,김시추,1901-10-25,1945-12-14,남,제주도,제주,국내항일,2000,포장,건국포장,전수,N
7637,이종국,1860-09-09,1939-10-21,남,충청북도,제천,의병,1993,포장,건국포장,전수,N
7638,현도선,1911-10-10,1948-04-24,남,제주도,제주,학생운동,1993,포장,건국포장,전수,N
7639,양치삼,1911-06-19,1937-01-12,남,제주도,제주,학생운동,1993,포장,건국포장,전수,N
7640,신창진,1914-02-20,1940-07-05,남,제주도,제주,학생운동,1993,포장,건국포장,전수,N
7641,강군평,1877-12-28,1955-06-15,남,제주도,제주,국내항일,1993,포장,건국포장,전수,N
7642,강붕해,1915-01-23,2006-10-09,남,제주도,제주,국내항일,1993,건국훈장,애족장,전수,N
7644,최철룡,1902-06-24,1971-11-01,남,경상남도,마산,국내항일,1993,건국훈장,애족장,전수,N
7646,김지섭,1893-08-01,1965-09-28,남,평안북도,의주,만주방면,1993,건국훈장,애국장,전수,N
7647,윤기옥,1911-02-02,1988-12-17,남,제주도,제주,국내항일,1993,포장,건국포장,전수,N
7648,장해진,1859-00-00,1907-09-02,남,경상북도,예천,의병,1993,건국훈장,애국장,전수,N
7649,김성득,1923-06-23,1983-01-16,남,경상남도,김해,일본방면,1993,건국훈장,애족장,전수,N
7651,강만형,1892-01-15,1920-02-28,남,강원도,원주,3.1운동,1991,건국훈장,애국장,전수,N
7652,강상호,1919-02-06,1945-05-11,남,전라남도,순천,일본방면,1991,건국훈장,애국장,전수,N
7653,강석대,1857-05-12,1920-02-00,남,강원도,화천,3.1운동,1991,건국훈장,애국장,전수,N
7654,강석봉,1890-09-23,1956-10-14,남,전라남도,목포,국내항일,1991,건국훈장,애국장,전수,N
7655,강석진,1881-06-25,1921-04-19,남,평안북도,위원,3.1운동,1991,건국훈장,애국장,전수,N
7656,강태성,미상,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,미전수,N
7657,강태영,1871-09-30,1907-07-24,남,경기도,안성,국내항일,1991,건국훈장,애국장,전수,N
7658,강진구,1881-06-14,1920-09-03,남,평안북도,영변,임시정부,1991,건국훈장,애국장,전수,N
7659,경권중,1871-11-28,1920-03-08,남,충청북도,괴산,3.1운동,1991,건국훈장,애국장,전수,N
7660,경현수,1861-01-28,1928-10-09,남,경기도,파주,의병,1991,건국훈장,애국장,전수,N
7661,고앙주,1897-11-24,1919-04-03,남,경상남도,창원,3.1운동,1991,건국훈장,애국장,전수,N
7662,고웅주,1923-12-01,1943-07-00,남,강원도,정선,학생운동,1991,건국훈장,애국장,전수,N
7663,고치범,1849-04-08,1943-08-31,남,전라북도,고창,의병,1991,건국훈장,애국장,전수,N
7664,공재규,1848-08-23,1919-03-23,남,경상남도,합천,3.1운동,1991,건국훈장,애국장,전수,N
7665,곽치문,1882-00-00,1922-00-00,남,평안남도,대동,만주방면,1991,건국훈장,애국장,전수,N
7666,구정서,1882-03-18,1907-08-24,남,경기도,광주,의병,1991,건국훈장,애국장,전수,N
7667,국동완,1867-02-17,1909-09-10,남,전라남도,장성,의병,1991,건국훈장,애국장,전수,N
7668,국하현,1868-02-17,1919-03-01,남,전라북도,전주,3.1운동,1991,건국훈장,애국장,전수,N
7669,권도익,1889-08-08,1919-03-23,남,경상북도,안동,3.1운동,1991,건국훈장,애국장,전수,N
7670,권두경,1898-06-06,1919-03-23,남,경상북도,안동,3.1운동,1991,건국훈장,애국장,전수,N
7671,권병연,1882-07-30,1919-04-04,남,충청남도,서산,3.1운동,1991,건국훈장,애국장,전수,N
7672,권영조,1890-09-27,1958-07-28,남,경상북도,영덕,3.1운동,1991,건국훈장,애국장,전수,N
7673,권재형,1872-09-17,1929-10-17,남,경상북도,영덕,3.1운동,1991,건국훈장,애국장,전수,N
7674,권채근,1889-02-05,1920-12-23,남,경상남도,진주,3.1운동,1991,건국훈장,애국장,전수,N
7675,권학규,1886-01-25,1921-02-09,남,경기도,고양,국내항일,1991,건국훈장,애국장,전수,N
7676,권해운,1894-05-26,1919-03-19,남,경상북도,의성,3.1운동,1991,건국훈장,애국장,전수,N
7677,기환도,1920-11-07,1944-04-10,남,전라남도,장성,학생운동,1991,건국훈장,애국장,전수,N
7678,김경달,1849-03-15,1896-02-08,남,강원도,춘성,의병,1991,건국훈장,애국장,전수,N
7679,김구영,1900-10-27,1961-02-15,남,황해도,해주,만주방면,1991,건국훈장,애국장,전수,N
7680,김구응,1887-07-27,1919-04-01,남,충청남도,천안,3.1운동,1991,건국훈장,애국장,전수,N
7681,김기득,1899-11-09,1933-04-06,남,서울,,의열투쟁,1991,건국훈장,애국장,전수,N
7682,김기봉,1886-04-10,1907-12-10,남,전라남도,영광,의병,1991,건국훈장,애국장,전수,N
7683,김기성,1900-02-05,1946-02-02,남,경기도,안성,3.1운동,1991,건국훈장,애국장,전수,N
7684,김낙수,1880-01-19,1919-06-02,남,경상남도,울산,3.1운동,1991,건국훈장,애국장,전수,N
7685,김남산,1904-00-00,1919-03-27,남,경기도,파주,3.1운동,1991,건국훈장,애국장,전수,N
7686,김내찬,1884-00-00,1922-02-02,남,평안북도,철산,국내항일,1991,건국훈장,애국장,미전수,N
7687,김덕용,1900-01-06,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,전수,N
7688,김도연,1894-06-16,1967-07-19,남,경기도,김포,일본방면,1991,건국훈장,애국장,전수,N
7689,김명하,1900-08-30,1919-05-25,남,평안북도,강계,3.1운동,1991,건국훈장,애국장,전수,N
7690,김문호,1911-01-05,1999-03-29,남,황해도,해주,광복군,1991,건국훈장,애국장,전수,N
7691,김백선,1873-03-13,1896-03-27,남,경기도,양평,의병,1991,건국훈장,애국장,전수,N
7692,김병현,1888-10-02,미상,남,평안남도,평양,의열투쟁,1991,건국훈장,애국장,미전수,N
7693,김병환,1889-02-19,1947-01-16,남,경상남도,밀양,의열투쟁,1991,건국훈장,애국장,전수,N
7694,김봉훈,1884-03-01,1908-11-02,남,전라남도,장성,의병,1991,건국훈장,애국장,전수,N
7695,김사용,1883-10-07,1941-09-22,남,경상북도,상주,계몽운동,1991,건국훈장,애국장,전수,N
7696,김삼도,1896-05-09,1919-03-20,남,경상남도,함안,3.1운동,1991,건국훈장,애국장,전수,N
7697,김상구,1855-06-17,1908-04-07,남,경상북도,영일,의병,1991,건국훈장,애국장,전수,N
7698,김상헌,1893-07-08,1919-04-01,남,충청남도,천안,3.1운동,1991,건국훈장,애국장,전수,N
7699,김석태,1874-05-21,1937-05-19,남,함경남도,갑산,만주방면,1991,건국훈장,애국장,전수,N
7700,김선오,1865-10-01,1919-04-12,남,경상남도,김해,3.1운동,1991,건국훈장,애국장,전수,N
7701,김성열,1871-11-03,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,전수,N
7702,김성만,1892-00-00,미상,남,황해도,봉산,국내항일,1991,건국훈장,애국장,미전수,N
7703,김세열,1875-10-03,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,전수,N
7704,김수동,1877-08-26,1919-04-03,남,경상남도,창원,3.1운동,1991,건국훈장,애국장,전수,N
7705,김순구,1867-10-16,1919-06-28,남,충청북도,옥천,3.1운동,1991,건국훈장,애국장,전수,N
7706,김승옥,1889-05-28,1964-09-13,남,전라북도,고창,3.1운동,1991,건국훈장,애국장,전수,N
7707,김여집,1875-10-15,1908-03-22,남,전라북도,임실,의병,1991,건국훈장,애국장,전수,N
7708,김영규,1888-11-05,1919-04-11,남,경기도,양평,3.1운동,1991,건국훈장,애국장,전수,N
7709,김영기,1871-05-09,1919-03-20,남,경상남도,합천,3.1운동,1991,건국훈장,애국장,전수,N
7710,김영상,1836-03-18,1911-05-09,남,전라북도,정읍,계몽운동,1991,건국훈장,애국장,전수,N
7711,김영완,1896-07-04,1919-12-16,남,전라북도,고창,3.1운동,1991,건국훈장,애국장,전수,N
7712,김영원,1851-08-05,1924-09-24,남,전라북도,임실,3.1운동,1991,건국훈장,애국장,전수,N
7713,김영환,1895-07-08,1919-04-03,남,경상남도,창원,3.1운동,1991,건국훈장,애국장,전수,N
7714,김용능,1898-02-04,1977-02-08,남,평안북도,선천,만주방면,1991,건국훈장,애국장,전수,N
7715,김용식,1896-11-04,1922-06-27,남,함경남도,북청,국내항일,1991,건국훈장,애국장,전수,N
7716,김용이,1891-01-01,1919-04-12,남,경상남도,김해,3.1운동,1991,건국훈장,애국장,전수,N
7717,김용해,1897-07-26,1919-04-13,남,경상북도,대구,3.1운동,1991,건국훈장,애국장,전수,N
7718,김우곤,1886-03-18,1919-03-20,남,경상남도,함안,3.1운동,1991,건국훈장,애국장,전수,N
7719,김원봉,1887-11-19,1908-03-04,남,전라남도,장성,의병,1991,건국훈장,애국장,전수,N
7720,김유신,1920-00-00,1943-00-00,남,서울,미상,광복군,1991,건국훈장,애국장,미전수,N
7721,김응경,1891-05-26,1939-07-23,남,평안북도,의주,만주방면,1991,건국훈장,애국장,전수,N
7722,김응룡,1902-00-00,1919-04-06,남,경상남도,울산,3.1운동,1991,건국훈장,애국장,전수,N
7723,김응삼,1910-12-00,1942-06-00,남,평안북도,선천,광복군,1991,건국훈장,애국장,미전수,N
7724,김응삼,1886-00-00,1909-09-08,남,전라남도,구례,의병,1991,건국훈장,애국장,전수,N
7725,김응선,1881-10-13,1944-04-30,남,충청북도,옥천,만주방면,1991,건국훈장,애국장,전수,N
7726,김인수,1887-01-30,1919-04-04,남,충청북도,옥천,3.1운동,1991,건국훈장,애국장,전수,N
7727,김인주,1892-09-10,1944-04-04,남,경상남도,부산,문화운동,1991,건국훈장,애국장,전수,N
7728,김인학,1916-05-20,1937-02-13,남,전라남도,완도,국내항일,1991,건국훈장,애국장,전수,N
7729,김일용,1902-12-09,1933-06-15,남,평안북도,후창,만주방면,1991,건국훈장,애국장,미전수,N
7730,김재계,1888-04-25,1938-06-27,남,전라남도,장흥,문화운동,1991,건국훈장,애국장,전수,N
7731,김재열,1880-11-03,1967-01-30,남,평안북도,의주,3.1운동,1991,건국훈장,애국장,전수,N
7732,김재화,1892-07-07,1920-04-15,남,경상남도,진주,3.1운동,1991,건국훈장,애국장,전수,N
7733,김정익,1891-05-16,1938-10-23,남,경상북도,안동,3.1운동,1991,건국훈장,애국장,전수,N
7734,김정헌,1876-02-07,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,전수,N
7735,김정환,1878-08-02,1927-11-02,남,충청북도,보은,의열투쟁,1991,건국훈장,애국장,전수,N
7736,김주남,1895-10-20,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,전수,N
7737,김주업,미상,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,미전수,N
7738,김준배,1865-09-05,1919-03-21,남,경상남도,합천,3.1운동,1991,건국훈장,애국장,전수,N
7739,김준연,1895-03-14,1971-12-31,남,전라남도,영암,문화운동,1991,건국훈장,애국장,전수,N
7740,김지수,1845-12-14,1911-04-17,남,충청남도,논산,계몽운동,1991,건국훈장,애국장,전수,N
7741,김직순,1879-11-10,1908-05-21,남,전라남도,고흥,의병,1991,건국훈장,애국장,전수,N
7742,김진훈,1924-08-09,1945-06-23,남,경상남도,창원,국내항일,1991,건국훈장,애국장,전수,N
7743,김찬원,1917-01-00,1945-08-17,남,평안북도,정주,광복군,1991,건국훈장,애국장,미전수,N
7744,김천석,1884-09-09,1919-03-21,남,경상남도,산청,3.1운동,1991,건국훈장,애국장,전수,N
7745,김천술,1881-11-14,1910-08-09,남,전라북도,정읍,계몽운동,1991,건국훈장,애국장,전수,N
7746,김철수,1878-09-09,1919-04-03,남,충청북도,옥천,3.1운동,1991,건국훈장,애국장,전수,N
7747,김태영,1924-03-25,1945-07-20,남,충청남도,금산,국내항일,1991,건국훈장,애국장,전수,N
7748,김필락,1873-11-15,1919-03-26,남,경상북도,안동,3.1운동,1991,건국훈장,애국장,전수,N
7749,김형석,1899-00-00,1922-02-02,남,평안북도,신의주,국내항일,1991,건국훈장,애국장,미전수,N
7750,김형진,1879-08-22,1957-05-07,남,경상북도,안동,3.1운동,1991,건국훈장,애국장,전수,N
7751,김호현,1893-12-15,1919-04-04,남,경상남도,창원,3.1운동,1991,건국훈장,애국장,전수,N
7752,김홍두,1879-03-09,1933-06-08,남,전라남도,광산,국내항일,1991,건국훈장,애국장,전수,N
7753,김홍렬,1898-11-16,1924-11-28,남,전라북도,옥구,3.1운동,1991,건국훈장,애국장,전수,N
7754,김흥도,1890-00-00,1922-02-02,남,평안북도,철산,국내항일,1991,건국훈장,애국장,미전수,N
7755,김흥렬,미상,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,전수,N
7756,김흥복,미상,1919-04-15,남,경기도,수원,3.1운동,1991,건국훈장,애국장,미전수,N
7757,김희구,1927-11-14,1945-03-17,남,경상남도,통영,학생운동,1991,건국훈장,애국장,전수,N
7758,김성,1890-12-07,1946-01-12,남,함경남도,원산,만주방면,1991,건국훈장,애국장,전수,N
7759,나수범,1902-03-28,1919-03-20,남,경상남도,함안,3.1운동,1991,건국훈장,애국장,전수,N
7760,나장헌,1890-10-15,1922-10-22,남,평안북도,희천,국내항일,1991,건국훈장,애국장,전수,N
7761,남복이,1908-03-06,1945-01-11,남,경상북도,울진,국내항일,1991,건국훈장,애국장,전수,N
7762,남석순,1911-01-09,1943-12-09,남,경상북도,울진,국내항일,1991,건국훈장,애국장,전수,N
7763,남석술,1877-00-00,1907-02-24,남,경상북도,청송,의병,1991,건국훈장,애국장,전수,N
7764,남승하,1872-00-00,1907-04-09,남,경상북도,청송,의병,1991,건국훈장,애국장,전수,N
7765,남영진,1894-09-14,1920-03-23,남,경상북도,영주,3.1운동,1991,건국훈장,애국장,전수,N
7766,남원수,1915-02-05,1943-09-12,남,경상북도,울진,국내항일,1991,건국훈장,애국장,전수,N
7767,남지학,1915-05-18,1943-10-02,남,경상북도,울진,국내항일,1991,건국훈장,애국장,전수,N
7768,남진두,1894-02-07,1919-05-10,남,경상북도,영덕,3.1운동,1991,건국훈장,애국장,전수,N
7769,남정,1880-05-19,1950-07-20,남,충청남도,당진,만주방면,1991,건국훈장,애국장,전수,N
7770,노동식,1889-02-11,1919-03-27,남,경기도,파주,3.1운동,1991,건국훈장,애국장,전수,N
7771,노성원,1897-03-14,1964-01-15,남,평안북도,선천,국내항일,1991,건국훈장,애국장,전수,N
7772,노하순,1915-06-18,1945-06-11,남,경상북도,울진,국내항일,1991,건국훈장,애국장,전수,N
7773,노섭,1924-07-25,1943-02-14,남,충청남도,공주,국내항일,1991,건국훈장,애국장,전수,N
7774,도무환,1888-06-06,1919-06-05,남,경상북도,성주,3.1운동,1991,건국훈장,애국장,전수,N
7775,도병철,1903-01-20,1945-08-07,남,경상북도,칠곡,국내항일,1991,건국훈장,애국장,전수,N
7776,동민수,1872-02-03,1919-03-15,남,함경북도,명천,3.1운동,1991,건국훈장,애국장,미전수,N
7777,동풍신,1904-00-00,1921-00-00,여,함경북도,명천,3.1운동,1991,건국훈장,애국장,미전수,N
7778,모신영,1869-07-28,1919-03-31,남,평안북도,정주,3.1운동,1991,건국훈장,애국장,미전수,N
7779,모원규,1890-03-09,1919-03-31,남,평안북도,정주,3.1운동,1991,건국훈장,애국장,미전수,N
7780,모원봉,1899-04-06,1919-03-31,남,평안북도,정주,3.1운동,1991,건국훈장,애국장,미전수,N
7781,문덕길,1921-09-15,2001-11-01,남,경상남도,창녕,학생운동,1991,건국훈장,애국장,전수,N
7782,문봉의,1878-07-03,1937-03-03,남,충청남도,서산,국내항일,1991,건국훈장,애국장,전수,N
7783,문장호,1876-05-06,1909-08-29,남,전라남도,보성,의병,1991,건국훈장,애국장,전수,N
7784,문치룡,1902-01-21,1965-07-24,남,함경북도,종성,만주방면,1991,건국훈장,애국장,전수,N
7785,박관준,1874-04-13,1945-02-15,남,평안남도,개천,문화운동,1991,건국훈장,애국장,전수,N
7786,박규상,1893-01-21,1921-02-23,남,전라남도,영암,3.1운동,1991,건국훈장,애국장,전수,N
7787,박동규,1866-10-25,1908-06-23,남,전라남도,순천,의병,1991,건국훈장,애국장,전수,N
7788,박동진,1847-01-26,1896-08-04,남,경상북도,울진,의병,1991,건국훈장,애국장,전수,N
